TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
UTA,UTA vs. BKN,11/12/2019,W,48,114.4,109.6,4.8,37.2,1.45,11.8,32.7,69.2,51,10.6,50,55.4,104,54.9
DET,DET @ MIA,11/12/2019,L,48,111.3,118.2,-6.8,79.4,1.69,19.9,24,64.1,41.6,16.5,53.2,57.3,98,42.5
OKC,OKC @ IND,11/12/2019,L,48,85,111,-26,65.5,1.27,14.6,20.4,67.3,42.7,15,39,45.9,100,38.7
PHI,PHI vs. CLE,11/12/2019,W,48,102.1,99,3.1,60,1.71,18,27.5,72,49.5,14.6,49.4,51.7,97,52.1
IND,IND vs. OKC,11/12/2019,W,48,111,85,26,45.7,1.4,15.4,32.7,79.6,57.3,15,52.7,55.7,100,61.3
MIA,MIA vs. DET,11/12/2019,W,48,118.2,111.3,6.8,82.9,1.7,23.1,35.9,76,58.4,20.2,62.3,65.8,98,57.5
POR,POR @ SAC,11/12/2019,L,48,101,108.1,-7.1,44.1,0.88,12.3,19.6,71.2,46.9,17.3,49.4,54.9,98.5,44.1
LAL,LAL @ PHX,11/12/2019,W,48,123,115,8,76.5,3.9,25.5,28,79.6,53.5,10,58.9,59,100,54.4
DEN,DEN vs. ATL,11/12/2019,L,48,121,125,-4,67.4,10.33,20.9,32.2,61.9,44.6,3,49.5,53.2,100,48.5
GSW,GSW vs. UTA,11/11/2019,L,48,106.9,120.8,-13.9,51.1,2.3,17,21.6,82.2,50,9.9,53.2,53.9,101,42.7
BOS,BOS vs. DAL,11/11/2019,W,48,126.1,114,12.1,61,2.78,19.2,27.1,66.1,48.1,9.8,56.4,59.8,92.5,56.2
TOR,TOR @ LAC,11/11/2019,L,48,86.3,96.1,-9.8,73.5,1.67,18.7,13.2,58.1,37.4,14.7,46.5,48,102,44.3
MEM,MEM @ SAS,11/11/2019,W,48,113,110.1,2.9,72.7,2.91,22.7,21.7,78,51,11,56.9,59,99.5,54
DAL,DAL @ BOS,11/11/2019,L,48,114,126.1,-12.1,59.5,2.75,16.5,33.9,72.9,51.9,8.6,47.8,52.3,92.5,43.8
SAS,SAS vs. MEM,11/11/2019,L,48,110.1,113,-2.9,69,2.07,21.2,22,78.3,49,14.1,53.3,55.9,99.5,46
MIN,MIN @ DET,11/11/2019,W,48,120,112.9,7.1,55.6,1.47,18,29.8,69.4,50,17,59,61.6,100.5,53.8
HOU,HOU @ NOP,11/11/2019,W,48,111.9,106.4,5.5,36.4,0.84,11.9,21.7,71.2,49.5,17.4,58.8,61.6,109,52.9
DET,DET vs. MIN,11/11/2019,L,48,112.9,120,-7.1,64.1,1.47,17.7,30.6,70.2,50,16.8,54,58.2,100.5,46.2
NOP,NOP vs. HOU,11/11/2019,L,48,106.4,111.9,-5.5,63.4,1.53,17.2,28.8,78.3,50.5,15.6,50.5,54.3,109,47.1
LAC,LAC vs. TOR,11/11/2019,W,48,96.1,86.3,9.8,73.5,1.14,16.3,41.9,86.8,62.6,21.6,41.3,46.6,102,55.7
UTA,UTA @ GSW,11/11/2019,W,48,120.8,106.9,13.9,75,2.5,21.6,17.8,78.4,50,11.9,59.3,64.2,101,57.3
CHA,CHA @ PHI,11/10/2019,L,48,106,114,-8,57.9,1.69,16.9,16.7,68.3,40.4,13,53.6,56.6,100,40.5
PHI,PHI vs. CHA,11/10/2019,W,48,114,106,8,63,1.38,20.4,31.7,83.3,59.6,21,60.7,62.6,100,59.5
NYK,NYK vs. CLE,11/10/2019,L,48,87.9,110.2,-22.3,61.3,0.9,13.5,38.3,77.1,55.6,21.2,41.3,44.8,98.5,35.2
OKC,OKC vs. MIL,11/10/2019,L,48,109.2,112,-2.9,68.9,2.07,21.2,12.2,83.8,43,13.8,58.8,60.4,108.5,47
BKN,BKN @ PHX,11/10/2019,L,48,104.7,129,-24.3,61.4,1.59,18.8,20.8,79.2,50,15.9,52.7,56.9,107,38.7
MIN,MIN vs. DEN,11/10/2019,L,53,90.7,92.6,-1.9,64.7,1.69,14.8,30.8,64.6,47.7,12,38.1,43.9,97.81,52
ORL,ORL vs. IND,11/10/2019,L,48,109.7,118.5,-8.8,65.9,2.45,20.6,25,72.1,47.3,11.8,54.5,55.7,92.5,46.3
DEN,DEN @ MIN,11/10/2019,W,53,92.6,90.7,1.9,66.7,1.3,16.6,35.4,69.2,52.3,18.5,44.1,46.1,97.81,48
CLE,CLE @ NYK,11/10/2019,W,48,110.2,87.9,22.3,55.6,1.43,15.5,22.9,61.7,44.4,14.3,48.8,56.5,98.5,64.8
POR,POR vs. ATL,11/10/2019,W,53,109.7,101.8,7.9,42.2,1.12,12.3,35.9,70.1,53.4,15,49,53.3,101.43,57
MIL,MIL @ OKC,11/10/2019,W,48,112,109.2,2.9,57.4,1.23,19.1,16.2,87.8,57,20.4,63.3,66.5,108.5,53
ATL,ATL @ POR,11/10/2019,L,53,101.8,109.7,-7.9,50,1.31,13.9,29.9,64.1,46.6,14.4,45.7,49.1,101.43,43
PHX,PHX vs. BKN,11/10/2019,W,48,129,104.7,24.3,71.2,5.29,24,20.8,79.2,50,6.5,62.1,64.3,107,61.3
LAL,LAL vs. TOR,11/10/2019,L,48,102,111.9,-9.9,75.6,2.58,20.8,29.1,76.5,51.9,11.8,48.9,50.8,101.5,48.4
TOR,TOR @ LAL,11/10/2019,W,48,111.9,102,9.9,60.5,1.73,18.7,23.5,70.9,48.1,14.9,55.1,57.3,101.5,51.6
IND,IND @ ORL,11/10/2019,W,48,118.5,109.7,8.8,64.6,3.44,23,27.9,75,52.7,9.8,57.7,58.5,92.5,53.7
NOP,NOP @ CHA,11/09/2019,W,48,106.5,102.8,3.7,62.5,0.96,17.5,25,66.7,48.9,24.1,62.7,65.2,107.5,56.9
CHA,CHA vs. NOP,11/09/2019,L,48,102.8,106.5,-3.7,75,1.23,17.9,33.3,75,51.1,20.6,47.7,53.4,107.5,43.1
OKC,OKC vs. GSW,11/09/2019,W,48,112.9,106.9,5.9,69.8,1.58,21.7,18.4,81.4,51.9,18.8,63.3,65.9,101,54.7
HOU,HOU @ CHI,11/09/2019,W,48,108.3,86.2,22.1,46.2,0.75,13.1,22.4,77.4,53.2,22.2,58.4,61.4,108.5,59.1
DAL,DAL @ MEM,11/09/2019,W,48,130.2,116.2,14,51.9,1.8,18.2,34,72.9,53.7,14.2,62.9,65.2,105.5,55.1
CHI,CHI vs. HOU,11/09/2019,L,48,86.2,108.3,-22.1,56.8,1.4,14.7,22.6,77.6,46.8,13.8,39.8,44.4,108.5,40.9
GSW,GSW @ OKC,11/09/2019,L,48,106.9,112.9,-5.9,52.4,1.47,16.9,18.6,81.6,48.1,14.9,53.5,58.4,101,45.3
SAS,SAS vs. BOS,11/09/2019,L,48,108.5,128.6,-20.1,61.5,1.6,15.7,36.5,81.6,56.3,14.2,46.5,51.2,105.5,38.9
BOS,BOS @ SAS,11/09/2019,W,48,128.6,108.5,20.1,58.3,3.11,19.7,18.4,63.5,43.8,8.6,58.5,63.5,105.5,61.1
MEM,MEM vs. DAL,11/09/2019,L,48,116.2,130.2,-14,62,1.94,20.9,27.1,66,46.3,15.2,58.9,60.3,105.5,44.9
WAS,WAS vs. CLE,11/08/2019,L,48,102,115.3,-13.3,57.8,1.37,17.9,39.6,62.7,51,19.4,50.5,50.7,98,42.9
ATL,ATL vs. SAC,11/08/2019,L,48,118.5,131.5,-13,50,1.77,17.6,36.4,71.4,51.9,14.1,58,58.5,92,43.7
UTA,UTA vs. MIL,11/08/2019,W,48,97.2,94.3,2.8,44.1,0.75,11.3,22.6,73.8,50.8,18.9,49.4,53.2,106,51.6
MEM,MEM @ ORL,11/08/2019,L,48,86,115.7,-29.7,71.9,1.28,17.4,16.4,69.2,42.1,18,43.6,46.9,101,28.9
DAL,DAL vs. NYK,11/08/2019,L,48,100,103.9,-3.9,48.6,1.38,14,16.7,74.1,46.4,12.7,48.9,52.3,102,47.9
GSW,GSW @ MIN,11/08/2019,L,53,98.3,105,-6.7,41.9,0.9,11.6,28.3,63.6,46.8,16.5,46.6,52.4,108.68,48.4
LAL,LAL vs. MIA,11/08/2019,W,48,100,85.1,14.9,75,1.67,21.1,34,79.2,57.3,18.9,49.4,51.3,94.5,59.3
SAC,SAC @ ATL,11/08/2019,W,48,131.5,118.5,13,64.3,1.8,20.9,28.6,63.6,48.1,16.3,67.1,70.6,92,56.3
MIN,MIN vs. GSW,11/08/2019,W,53,105,98.3,6.7,41.7,1.05,12.3,36.4,71.7,53.2,16,47.3,50.5,108.68,51.6
NOP,NOP vs. TOR,11/08/2019,L,48,95.4,113,-17.6,52.5,1.17,14.4,27.4,75.9,50,16.5,45.5,48,108.5,39.9
PHI,PHI @ DEN,11/08/2019,L,48,100,104.2,-4.2,73.7,1.56,20,28.8,82,54.9,18.6,51.7,51.9,96.5,45.6
MIA,MIA @ LAL,11/08/2019,L,48,85.1,100,-14.9,64.3,1.38,14.6,20.8,66,42.7,13.8,38.8,44.2,94.5,40.7
DET,DET @ IND,11/08/2019,L,48,108.2,116.7,-8.5,69.2,1.59,19.4,30.6,74.4,51.1,17.3,52.9,56.4,97,42.6
BKN,BKN @ POR,11/08/2019,W,48,119,115,4,43.9,2,12.8,36.5,64.9,50,9,49.5,53,100,52.2
TOR,TOR @ NOP,11/08/2019,W,48,113,95.4,17.6,65.9,1.59,18.2,24.1,72.6,50,15.7,54.3,58.9,108.5,60.1
IND,IND vs. DET,11/08/2019,W,48,116.7,108.2,8.5,53.5,1.77,17.7,25.6,69.4,48.9,13.5,54.2,59.6,97,57.4
ORL,ORL vs. MEM,11/08/2019,W,48,115.7,86,29.7,54.5,2.67,17,30.8,83.6,57.9,8.8,51.1,56.3,101,71.1
DEN,DEN vs. PHI,11/08/2019,W,48,104.2,100,4.2,71.8,2.8,21.1,18,71.2,45.1,10.4,50,52.9,96.5,54.4
POR,POR vs. BKN,11/08/2019,L,48,115,119,-4,27.5,1,8.5,35.1,63.5,50,11,46.9,53.2,100,47.8
CLE,CLE @ WAS,11/08/2019,W,48,115.3,102,13.3,43.9,1.38,13.3,37.3,60.4,49,13.3,48.9,55,98,57.1
NYK,NYK @ DAL,11/08/2019,W,48,103.9,100,3.9,51.4,1.58,14,25.9,83.3,53.6,11.8,49.4,51.6,102,52.1
MIL,MIL @ UTA,11/08/2019,L,48,94.3,97.2,-2.8,41.2,1.08,10.3,26.2,77.4,49.2,12.3,41.1,46.2,106,48.4
PHX,PHX vs. MIA,11/07/2019,L,48,106.9,122.8,-15.8,59.5,1.47,16.1,27.5,79.5,50,14.9,50.6,55.3,101,41.7
LAC,LAC vs. POR,11/07/2019,W,48,101.9,97.1,4.8,51.3,1.18,13.9,35.2,69.7,54.2,16.2,46.1,52.3,104.5,63.1
SAS,SAS vs. OKC,11/07/2019,W,48,123.5,114.3,9.2,62.7,2.46,22.1,34.9,85.7,60,13.3,59,61.2,98,54.1
CHA,CHA vs. BOS,11/07/2019,L,48,83.7,103.8,-20.2,63.6,1,15.3,23.2,76.8,50,20.2,41.9,45.7,104,37.4
BOS,BOS @ CHA,11/07/2019,W,48,103.8,83.7,20.2,72.5,2.23,20,23.2,76.8,50,12.5,48.4,52.4,104,62.6
MIA,MIA @ PHX,11/07/2019,W,48,122.8,106.9,15.8,48.9,1.47,16.8,20.5,72.5,50,14.9,64,67,101,58.3
OKC,OKC @ SAS,11/07/2019,L,48,114.3,123.5,-9.2,61.9,2,20.2,14.3,65.1,40,13.3,58.8,61.8,98,45.9
POR,POR @ LAC,11/07/2019,L,48,97.1,101.9,-4.8,46.2,1.29,12.7,30.3,64.8,45.8,13.5,42.8,45.5,104.5,36.9
UTA,UTA vs. PHI,11/06/2019,W,48,106,105.1,0.9,51.2,1.62,15.3,30.2,73.5,51,13,50.6,53.2,99.5,51.4
LAC,LAC vs. MIL,11/06/2019,L,48,106,110.3,-4.3,51.2,1.11,13.5,30,73.7,51.3,16.2,48.5,54.5,117,46.3
MIN,MIN @ MEM,11/06/2019,L,48,113.1,128,-15,67.4,2.64,19.3,26.3,68.3,43.9,10.3,53.1,56.3,107,41.9
SAC,SAC @ TOR,11/06/2019,L,48,117.6,120.4,-2.7,54.8,1.64,16.3,29.8,86.5,52.1,13.7,54.7,57.6,102.5,43.4
CHI,CHI @ ATL,11/06/2019,W,48,104.6,87.7,16.9,63.4,1.3,18.3,17.4,85.4,52.1,18.5,57.9,60.2,107,62.9
ATL,ATL vs. CHI,11/06/2019,L,48,87.7,104.6,-16.9,60,0.75,13.7,14.6,82.6,47.9,22.6,44.6,52,107,37.1
WAS,WAS @ IND,11/06/2019,L,48,102.9,118.6,-15.7,64.9,1.41,16.3,34.5,69.2,50.9,16.5,45.8,51.3,102.5,39.2
PHI,PHI @ UTA,11/06/2019,L,48,105.1,106,-0.9,60.6,1.25,15.2,26.5,69.8,49,16.2,46.3,54.8,99.5,48.6
DET,DET vs. NYK,11/06/2019,W,48,123.2,104.1,19.2,84.1,2.18,25.5,24.3,84.1,56.8,17.2,65.2,68.1,98.5,61.7
GSW,GSW @ HOU,11/06/2019,L,48,109.8,126.5,-16.7,57.9,2,15.4,32.8,66.7,48.7,10.8,46.4,51.7,102,43.7
DAL,DAL vs. ORL,11/06/2019,W,48,107,105,2,55.6,1.18,14.7,31.4,72.1,50,17,49.4,55,100.5,44.2
IND,IND vs. WAS,11/06/2019,W,48,118.6,102.9,15.7,79.5,2.69,22.9,30.8,65.5,49.1,12.7,53.2,57.4,102.5,60.8
NYK,NYK @ DET,11/06/2019,L,48,104.1,123.2,-19.2,61.5,1.71,18.6,15.9,75.7,43.2,14.3,55.6,57.1,98.5,38.3
TOR,TOR vs. SAC,11/06/2019,W,48,120.4,117.6,2.7,65.1,2,20.6,13.5,70.2,47.9,13.6,64.1,68.3,102.5,56.6
MEM,MEM vs. MIN,11/06/2019,W,48,128,113.1,15,68,2,22.1,31.7,73.7,56.1,15.9,63.6,67.7,107,58.1
ORL,ORL @ DAL,11/06/2019,L,48,105,107,-2,64.1,1.39,18.1,27.9,68.6,50,17.8,52.5,57.4,100.5,55.8
HOU,HOU vs. GSW,11/06/2019,W,48,126.5,109.8,16.7,64.6,2.38,20.8,33.3,67.2,51.3,12.7,60.3,61.2,102,56.3
MIL,MIL @ LAC,11/06/2019,W,48,110.3,106,4.3,42.9,1.2,12,26.3,70,48.7,12.8,52,57.1,117,53.7
ORL,ORL @ OKC,11/05/2019,L,48,100,107.4,-7.4,46.9,1.07,11.8,34.6,76.5,55.3,14.9,40.9,49.1,94.5,45.8
OKC,OKC vs. ORL,11/05/2019,W,48,107.4,100,7.4,56.8,2.33,16.5,23.5,65.4,44.7,9.5,50,53.8,94.5,54.2
DEN,DEN vs. MIA,11/05/2019,W,48,111.2,90.8,20.4,77.8,1.75,24.1,26.1,68.9,50.5,20.4,57.6,58.6,98,63.6
CHA,CHA vs. IND,11/05/2019,W,53,114,113.2,0.8,52.4,1.69,15.4,26.4,79.1,50,12.1,53.4,57.3,96.45,49
IND,IND @ CHA,11/05/2019,L,53,113.2,114,-0.8,52.9,1.5,19.1,20.9,73.6,50,17,60.6,61.8,96.45,51
ATL,ATL vs. SAS,11/05/2019,W,48,104.9,98,6.8,51.2,1.22,15.9,31.3,73.7,54.3,17.5,53.9,55.6,102.5,56
LAL,LAL @ CHI,11/05/2019,W,48,112.4,107.7,4.7,57.8,1.63,17.9,26.9,83,53.5,15.2,54.9,57.5,104.5,54.4
SAS,SAS @ ATL,11/05/2019,L,48,98,104.9,-6.8,47.4,1.2,13.3,26.3,68.8,45.7,14.7,46.2,49.4,102.5,44
MIA,MIA @ DEN,11/05/2019,L,48,90.8,111.2,-20.4,71.9,1.53,16.7,31.1,73.9,49.5,15.3,41.5,44.9,98,36.4
CHI,CHI vs. LAL,11/05/2019,L,48,107.7,112.4,-4.7,51.2,1.38,16.4,17,73.1,46.5,15.4,58.8,58.9,104.5,45.6
BOS,BOS @ CLE,11/05/2019,W,48,115.5,109.7,5.8,50,1.71,18.2,13.2,76.4,50.5,13.6,63.5,65,103,55.7
CLE,CLE vs. BOS,11/05/2019,L,48,109.7,115.5,-5.8,55,2.44,15.9,23.6,86.8,49.5,8.7,48.9,54,103,44.3
HOU,HOU @ MEM,11/04/2019,W,48,102.9,97.1,5.8,57.1,1.11,13.9,32.3,71.4,50.8,17.3,46.8,50.6,103.5,46.1
PHX,PHX vs. PHI,11/04/2019,W,48,107.5,103.8,3.7,58.5,1.2,17.5,17.9,75.5,51.1,18.9,60.4,64.1,105.5,57.8
NOP,NOP @ BKN,11/04/2019,L,48,111.6,121.6,-10,37.5,0.86,12.4,28.8,65.2,45.9,18.8,56.2,58.8,111.5,42.2
BKN,BKN vs. NOP,11/04/2019,W,48,121.6,111.6,10,65.3,1.39,20.1,34.8,71.2,54.1,20.7,62,64.7,111.5,57.8
MEM,MEM vs. HOU,11/04/2019,L,48,97.1,102.9,-5.8,47.5,1.27,13.8,28.6,67.7,49.2,14.6,44.1,48.4,103.5,53.9
WAS,WAS vs. DET,11/04/2019,W,48,117.3,100,17.3,62.8,2.25,19,32.7,65.3,48.5,12.2,50.5,55.3,98.5,58.8
POR,POR @ GSW,11/04/2019,L,48,118,127,-9,34,2.67,11.9,32.2,68.2,47.6,6,51,53.1,100,40.4
DET,DET @ WAS,11/04/2019,L,48,100,117.3,-17.3,61.8,1,15.3,34.7,67.3,51.5,21.2,49.4,53.7,98.5,41.2
MIN,MIN vs. MIL,11/04/2019,L,48,95.5,119.6,-24.1,54.1,1.25,13.4,26.9,72.9,46.1,14.4,42.2,47,111.5,35.7
GSW,GSW vs. POR,11/04/2019,W,48,127,118,9,66.7,2.8,19.7,31.8,67.8,52.4,10,54.7,62.4,100,59.6
MIL,MIL @ MIN,11/04/2019,W,48,119.6,95.5,24.1,48,1.41,16.1,27.1,73.1,53.9,15.2,61.3,63.1,111.5,64.3
PHI,PHI @ PHX,11/04/2019,L,48,103.8,107.5,-3.7,50,1.05,15.1,24.5,82.1,48.9,19,54.5,55.7,105.5,42.2
HOU,HOU @ MIA,11/03/2019,L,48,92.6,117.3,-24.7,61.3,0.86,14.2,13.7,77.3,43.2,20.4,48.1,54,109,30.6
SAS,SAS vs. LAL,11/03/2019,L,48,93.2,98.1,-4.9,69.7,1.28,16.8,21.2,80.4,50.5,17.5,43.4,50.1,104,48.7
CLE,CLE vs. DAL,11/03/2019,L,48,112.1,133.7,-21.6,61.5,2.67,17.3,30,64.4,44.8,9.1,50,52.5,98.5,40.6
MIA,MIA vs. HOU,11/03/2019,W,48,117.3,92.6,24.7,80.9,2.11,24.1,22.7,86.3,56.8,16.4,62.9,65.4,109,69.4
CHI,CHI @ IND,11/03/2019,L,48,91.3,103.8,-12.5,75,1.5,18.9,24.1,75.5,48.5,17.3,48.2,50,104,42.6
SAC,SAC @ NYK,11/03/2019,W,48,116.5,94.8,21.6,61,1.79,18.2,31.3,77.4,55.4,14.4,57.1,58.9,97,62.9
LAC,LAC vs. UTA,11/03/2019,W,48,109.4,96.9,12.5,41.7,1.67,11.1,42.1,75.5,58.2,9.4,42.9,49.1,96.5,60.6
IND,IND vs. CHI,11/03/2019,W,48,103.8,91.3,12.5,70,1.56,19.4,24.5,75.9,51.5,17.3,51.8,55.7,104,57.4
DAL,DAL @ CLE,11/03/2019,W,48,133.7,112.1,21.6,68,2.43,23,35.6,70,55.2,14.3,63.8,65.7,98.5,59.4
UTA,UTA @ LAC,11/03/2019,L,48,96.9,109.4,-12.5,51.6,1.07,12.7,24.5,57.9,41.8,15.5,46.2,51.3,96.5,39.4
LAL,LAL @ SAS,11/03/2019,W,48,98.1,93.2,4.9,50,1.17,15.6,19.6,78.8,49.5,17.1,51.7,54,104,51.3
NYK,NYK vs. SAC,11/03/2019,L,48,94.8,116.5,-21.6,56.3,1.38,14.2,22.6,68.8,44.6,13.4,45,49.1,97,37.1
MIL,MIL vs. TOR,11/02/2019,W,48,116.2,104,12.2,73.2,2.5,21.1,25.5,80.8,53.4,12.1,53.4,57.5,100,56.3
NOP,NOP @ OKC,11/02/2019,L,48,101,111.7,-10.7,62.5,1.56,17,33.3,78.4,54.6,15.5,48.4,50.2,103,44.4
GSW,GSW vs. CHA,11/02/2019,L,48,95.6,101.1,-5.5,67.6,1.28,18.5,22.2,64.8,45.5,19.8,50,52.6,91.5,48.4
ORL,ORL vs. DEN,11/02/2019,L,48,92.6,96.8,-4.3,59.5,1.38,17.2,27.5,73.6,51,17,46.5,47.9,94,50.2
POR,POR vs. PHI,11/02/2019,L,48,121.9,121.7,0.2,46.7,1.17,16.2,10.8,66.7,44,17.1,69.9,71.9,105.5,46.6
CHA,CHA @ GSW,11/02/2019,W,48,101.1,95.6,5.5,50,1.38,14,35.2,77.8,54.5,14.1,45.3,48.9,91.5,51.6
BKN,BKN @ DET,11/02/2019,L,48,105.8,110.8,-5,55.8,1.6,16.8,30.8,79.2,55.2,14.6,51.6,54.2,102.5,46.6
WAS,WAS vs. MIN,11/02/2019,L,48,94,113.9,-19.9,56.8,1.24,14.1,19.7,79.5,44.8,14.7,45.3,51,115.5,38.3
MIN,MIN @ WAS,11/02/2019,W,48,113.9,94,19.9,64.7,1.5,21,20.5,80.3,55.2,19.1,63.3,64.5,115.5,61.7
MEM,MEM vs. PHX,11/02/2019,L,48,102.9,111.8,-8.8,61.9,1.3,18.4,31.9,76.1,53.8,19.6,54.1,55.6,102,48.5
TOR,TOR @ MIL,11/02/2019,L,48,104,116.2,-12.2,70.6,1.71,17.9,19.2,74.5,46.6,13.9,49.4,55.3,100,43.7
PHX,PHX @ MEM,11/02/2019,W,48,111.8,102.9,8.8,59.1,1.53,18.7,23.9,68.1,46.2,16.7,58,60,102,51.5
DET,DET vs. BKN,11/02/2019,W,48,110.8,105.8,5,51.2,2.63,15.7,20.8,69.2,44.8,7.8,49.5,54.5,102.5,53.4
PHI,PHI @ POR,11/02/2019,W,48,121.7,121.9,-0.2,66.7,3.27,22.6,33.3,89.2,56,10.4,55.6,57.4,105.5,53.4
OKC,OKC vs. NOP,11/02/2019,W,48,111.7,101,10.7,48.8,1.67,14.9,21.6,66.7,45.4,11.7,53.9,57.4,103,55.6
DEN,DEN @ ORL,11/02/2019,W,48,96.8,92.6,4.3,55.6,1.07,12.3,26.4,72.5,49,14.9,43.2,50.5,94,49.8
GSW,GSW vs. SAS,11/01/2019,L,48,111.1,128.3,-17.2,64.1,2.27,18.9,17.4,65.4,42.9,11.1,54.2,59,99,45.2
LAL,LAL @ DAL,11/01/2019,W,53,106.3,99.1,7.2,51.1,2.18,16.7,15.4,60.6,40.7,9.8,53.6,56.5,100.98,58.6
SAC,SAC vs. UTA,11/01/2019,W,48,108.5,105.2,3.3,36.6,0.88,12.3,28.3,75,50,18.1,53.6,55.7,95,45.1
NYK,NYK @ BOS,11/01/2019,L,48,104.1,107.2,-3.1,59.5,1.69,15.9,30,90.2,54.5,13.3,47.3,49.9,97.5,43.3
DAL,DAL vs. LAL,11/01/2019,L,53,99.1,106.3,-7.2,57.5,1,14.4,39.4,84.6,59.3,20.7,46.1,49.1,100.98,41.4
HOU,HOU @ BKN,11/01/2019,L,48,105.5,111.8,-6.4,51.2,1.75,14.5,24.6,73.3,45.3,10.9,47.5,52.3,110,44
SAS,SAS @ GSW,11/01/2019,W,48,128.3,111.1,17.2,52.3,2.09,16.4,34.6,82.6,57.1,11.1,54.3,59.8,99,54.8
UTA,UTA @ SAC,11/01/2019,L,48,105.2,108.5,-3.3,51.4,1.06,14.5,25,71.7,50,17.7,55.5,59.5,95,54.9
CLE,CLE @ IND,11/01/2019,L,48,89.6,96.2,-6.6,62.5,1.25,14.7,16.9,72.4,44.4,15.1,43.1,48.5,106,44.2
DET,DET @ CHI,11/01/2019,L,48,105,112,-7,51.2,1.31,15.8,28.3,70.4,51,15.8,51.8,55.5,100.5,50.8
MIL,MIL @ ORL,11/01/2019,W,48,119.4,88.3,31.1,51.1,1.71,17.4,25,78.7,55,13.6,59.7,60.9,103,67.5
CHI,CHI vs. DET,11/01/2019,W,48,112,105,7,74.4,1.71,20.1,29.6,71.7,49,17,52.8,56.5,100.5,49.2
IND,IND vs. CLE,11/01/2019,W,48,96.2,89.6,6.6,51.3,1.43,14.2,27.6,83.1,55.6,13.2,43.2,48.5,106,55.8
BKN,BKN vs. HOU,11/01/2019,W,48,111.8,105.5,6.4,61.9,1.18,17.6,26.7,75.4,54.7,20,60.6,63.2,110,56
ORL,ORL vs. MIL,11/01/2019,L,48,88.3,119.4,-31.1,61.8,1.31,15.4,21.3,75,45,15.5,44,46.2,103,32.5
BOS,BOS vs. NYK,11/01/2019,W,48,107.2,104.1,3.1,63.6,1.5,17.4,9.8,70,45.5,14.4,52,59.9,97.5,56.7
LAC,LAC vs. SAS,10/31/2019,W,48,102,96,5.9,41,1.33,12.1,26.3,75,48.6,11.9,45.6,50.1,101,53.9
DEN,DEN @ NOP,10/31/2019,L,48,103.9,118.4,-14.6,55.8,1.6,17.6,19.1,82.5,48.3,14.6,52.2,55.7,103,41.5
MIA,MIA @ ATL,10/31/2019,W,48,109.3,100,9.3,72.5,2.07,21.2,25.5,61.4,45.2,14.4,56,57.4,97,58.2
SAS,SAS @ LAC,10/31/2019,L,48,96,102,-5.9,41.7,0.79,11.7,25,73.7,51.4,18.8,49.4,52.8,101,46.1
NOP,NOP vs. DEN,10/31/2019,W,48,118.4,103.9,14.6,73.2,1.88,21.4,17.5,80.9,51.7,15.5,63,67,103,58.5
ATL,ATL vs. MIA,10/31/2019,L,48,100,109.3,-9.3,55.6,1.25,14.6,38.6,74.5,54.8,16.5,44.9,48.8,97,41.8
CHA,CHA @ SAC,10/30/2019,W,48,115.7,108.8,6.9,65.2,1.43,21,26.2,71.7,51.6,20.6,64.3,65.4,102,55.4
BOS,BOS vs. MIL,10/30/2019,W,48,114.9,102.9,11.9,61,2.5,18.2,20.4,85.7,51.5,9.9,53.8,57.3,101.5,55.3
GSW,GSW vs. PHX,10/30/2019,L,48,102.8,113.1,-10.3,66.7,1.33,16.9,22.4,69.1,47.1,16.8,48.8,56.2,107,45.1
SAC,SAC vs. CHA,10/30/2019,L,48,108.8,115.7,-6.9,59.1,1.73,18.2,28.3,73.8,48.4,14.7,53.1,54.8,102,44.6
NYK,NYK @ ORL,10/30/2019,L,48,93.3,106.7,-13.5,61.3,1.73,15.7,25,69.8,47.6,12.4,42.1,45.7,89,41
MIN,MIN @ PHI,10/30/2019,L,48,86.4,106.4,-20,37.5,0.55,9.2,15.7,62.7,39.2,20,45.7,50.9,110,35
PHX,PHX @ GSW,10/30/2019,W,48,113.1,102.8,10.3,75,1.94,21,30.9,77.6,52.9,15.9,53.6,57.5,107,54.9
DET,DET @ TOR,10/30/2019,L,48,108.7,121.4,-12.7,73.2,1.5,20.4,32,91.7,57,19.2,54.5,57.6,103.5,43.4
OKC,OKC vs. POR,10/30/2019,L,48,93.4,95.3,-1.9,45.5,0.79,11,28.6,78.6,53.6,17.9,41.7,49.4,106.5,50.7
MIL,MIL @ BOS,10/30/2019,L,48,102.9,114.9,-11.9,55.3,1.4,16.2,14.3,79.6,48.5,14.7,54.9,56.7,101.5,44.7
LAC,LAC @ UTA,10/30/2019,L,48,98,111.1,-13.2,48.7,0.95,15,22.7,82.1,50.6,20.4,52.4,55,98.5,37.9
TOR,TOR vs. DET,10/30/2019,W,48,121.4,108.7,12.7,58.8,2,22.1,8.3,68,43,14.6,66.9,68.5,103.5,56.6
CHI,CHI @ CLE,10/30/2019,L,48,113.3,120.6,-7.4,64.1,3.57,18.5,25.9,63.4,42.1,7.1,51.1,55.4,97.5,44.4
